id_usuario,nombre,fecha,hora_entrada,hora_salida,area,rol
2820,Geraldo Segura Espejo,2025-07-26,09:10,17:43,Logística,Empleado
2821,Rafa del Noguera,2025-07-09,08:22,18:09,Contabilidad,Gerente
2822,Lope Cabanillas Carmona,2025-07-08,09:28,18:17,TI,Practicante
2823,Eloísa Sara Machado Pina,2025-08-01,09:57,18:07,Contabilidad,Supervisor
2824,Salvador Royo Plaza,2025-08-22,09:37,17:05,Producción,Gerente
2825,Elpidio Onofre Fiol Crespo,2025-07-06,09:29,18:51,Producción,Gerente
2826,Visitación Quintero Collado,2025-08-03,09:21,17:30,TI,Empleado
2827,Aureliano Berenguer Arteaga,2025-09-02,09:03,18:48,Logística,Supervisor
2828,Haydée Jacinta Galván Vélez,2025-08-04,08:13,18:18,Contabilidad,Practicante
2829,Chita Cifuentes Blasco,2025-08-30,08:19,18:10,Producción,Practicante
2830,Nidia Mesa Villegas,2025-07-16,09:04,17:59,Recursos Humanos,Practicante
2831,Olegario Gámez Clemente,2025-07-18,09:01,17:08,Contabilidad,Gerente
2832,Lorena Bas Haro,2025-08-13,09:14,17:29,TI,Gerente
2833,Rosa Cruz Núñez,2025-09-05,09:58,18:29,Producción,Empleado
2834,Trinidad Ibáñez Morales,2025-09-06,08:14,17:30,TI,Empleado
2835,Maxi Castells Esteve,2025-09-06,08:05,17:32,Producción,Practicante
2836,Leonor Luján Plana,2025-08-17,08:51,18:46,Producción,Practicante
2837,Wálter de Villanueva,2025-07-09,08:38,17:58,Logística,Empleado
2838,Cruz Criado Sanjuan,2025-07-30,09:23,17:19,Ventas,Supervisor
2839,Clarisa Landa-Tolosa,2025-06-28,10:00,18:42,Contabilidad,Supervisor
2840,Pepita Mercader-Toro,2025-06-19,09:33,18:22,TI,Practicante
2841,Alba Gras Cañete,2025-09-15,08:00,18:51,Ventas,Gerente
2842,Silvia Villanueva-Valcárcel,2025-07-01,08:11,18:25,Logística,Supervisor
2843,Andrés Felipe Rozas,2025-09-01,08:16,17:21,Producción,Empleado
2844,Gisela Nevado-Burgos,2025-09-16,08:22,18:46,Logística,Empleado
2845,Mireia Vila Beltrán,2025-06-27,09:46,17:08,Contabilidad,Practicante
2846,Juan Luis Carpio Jaume,2025-08-31,09:15,18:43,Producción,Empleado
2847,Ricarda Ballesteros Rebollo,2025-07-11,09:09,18:28,Logística,Empleado
2848,Florinda Borrell Gimenez,2025-06-28,08:38,17:56,Ventas,Empleado
2849,Toño Dani Batlle Galván,2025-08-13,08:39,18:16,TI,Gerente
2850,Martín Armas Barón,2025-08-23,08:26,18:52,Producción,Empleado
2851,Daniel Baeza-Quirós,2025-06-22,08:59,17:01,Producción,Gerente
2852,Edelmiro Lladó Pedrosa,2025-08-27,09:47,18:45,Logística,Supervisor
2853,Xavier Pareja Armas,2025-08-28,10:00,18:28,Contabilidad,Practicante
2854,Florinda Poza Maldonado,2025-06-20,09:02,18:07,Ventas,Gerente
2855,Alicia Carballo Blázquez,2025-08-02,08:42,19:00,Recursos Humanos,Supervisor
2856,Cirino Ayala Pinilla,2025-09-11,09:22,18:52,Logística,Gerente
2857,Carla Machado Alfonso,2025-09-03,09:42,17:20,Contabilidad,Gerente
2858,Victoria Cabrera Montaña,2025-07-29,08:28,17:10,Recursos Humanos,Practicante
2859,Bernardino Bosch-Bayo,2025-09-10,08:46,17:14,Recursos Humanos,Empleado
2860,Carla María Dolores Elías Sola,2025-07-08,08:39,17:40,Producción,Gerente
2861,Soledad Diaz,2025-08-12,08:09,17:49,Recursos Humanos,Gerente
2862,María José Carreño Nevado,2025-09-10,09:03,17:06,Producción,Practicante
2863,Serafina Blázquez Torrijos,2025-07-01,08:24,18:45,Logística,Gerente
2864,Cruz Pastor Hervia,2025-08-03,09:23,17:07,Ventas,Gerente
2865,Juana Macías Milla,2025-08-02,10:00,17:33,Producción,Gerente
2866,Rodolfo Larrañaga Capdevila,2025-07-24,08:07,18:21,Recursos Humanos,Supervisor
2867,Ainoa Giralt Sabater,2025-06-23,08:51,18:55,Contabilidad,Gerente
2868,Ildefonso de Arce,2025-08-20,08:47,18:41,Ventas,Gerente
2869,Luciano Seguí Olivé,2025-07-22,08:36,18:52,Ventas,Supervisor
2870,Priscila Marqués Bermúdez,2025-08-11,08:03,17:14,Producción,Empleado
2871,Armando Chico Llobet,2025-07-23,08:21,18:32,TI,Empleado
2872,Germán Criado Diego,2025-07-25,08:55,18:59,Ventas,Gerente
2873,Francisco Javier Cabeza Agullo,2025-07-22,08:43,17:08,Producción,Supervisor
2874,Amado Mora Peñas,2025-08-17,09:51,18:45,Ventas,Empleado
2875,Balduino Avilés Jerez,2025-07-18,09:35,17:54,TI,Gerente
2876,Asdrubal Gonzalez Echevarría,2025-08-26,08:50,17:19,Ventas,Practicante
2877,Valero Cabezas Cornejo,2025-09-01,08:46,18:24,Ventas,Gerente
2878,Eduardo León Riera,2025-06-26,08:23,18:15,TI,Practicante
2879,Florina Puente-Bayona,2025-08-05,08:47,18:08,TI,Practicante
2880,Bienvenida Marisol Cerezo Arenas,2025-07-19,08:08,18:38,Ventas,Gerente
2881,Santos Pera Hierro,2025-08-23,09:02,18:39,Logística,Gerente
2882,Marisa Almagro-Peralta,2025-08-11,08:21,17:18,TI,Practicante
2883,Régulo Agustí Campillo,2025-08-04,09:52,17:22,Recursos Humanos,Empleado
2884,Angelino Pedro Cabo,2025-08-25,09:37,18:49,Logística,Gerente
2885,Cristina Zorrilla,2025-07-24,09:30,18:03,Contabilidad,Supervisor
2886,Aurelia Palacio-Varela,2025-07-20,08:59,18:19,Ventas,Practicante
2887,Rosaura Ríos,2025-08-07,09:56,18:40,TI,Gerente
2888,Natividad Isabel Otero Sáenz,2025-07-12,09:05,17:52,Producción,Empleado
2889,Felisa Querol Coll,2025-07-27,08:15,18:54,Producción,Gerente
2890,Alfonso Rivero Huerta,2025-09-15,08:39,17:45,Logística,Practicante
2891,Adán Figuerola Valenzuela,2025-07-31,08:19,18:15,Producción,Empleado
2892,Ruy Mora,2025-08-06,08:48,17:14,Ventas,Empleado
2893,Aarón Bernad Pozuelo,2025-08-17,08:49,17:53,Ventas,Supervisor
2894,Eladio Tello-Tejero,2025-09-14,08:30,18:50,Contabilidad,Practicante
2895,Evita Rosell Hierro,2025-06-19,08:12,17:38,Recursos Humanos,Supervisor
2896,Fausto Pizarro Fuertes,2025-07-01,09:04,18:46,Ventas,Empleado
2897,Crescencia Gabaldón Sáenz,2025-07-07,08:47,18:52,Logística,Supervisor
2898,Morena Hidalgo Roldán,2025-09-11,08:47,18:06,Contabilidad,Supervisor
2899,José Manuel Sanabria Cánovas,2025-09-08,09:19,19:00,Contabilidad,Supervisor
2900,Noelia Quintero-Tomás,2025-07-20,08:11,17:30,Producción,Supervisor
2901,Carolina Lladó Pagès,2025-06-27,08:02,18:11,Ventas,Practicante
2902,Ceferino Flor Donaire,2025-09-16,08:05,18:58,Logística,Practicante
2903,Abigaíl Cifuentes Aragonés,2025-07-11,09:52,18:14,Logística,Empleado
2904,Adán de Ros,2025-07-27,08:10,17:52,Ventas,Gerente
2905,Alexandra Nogués Cuesta,2025-09-11,09:30,18:23,TI,Practicante
2906,Íñigo Garzón Varela,2025-07-19,09:26,17:01,TI,Practicante
2907,Bienvenida Patiño Sanabria,2025-08-24,09:45,18:26,TI,Supervisor
2908,María Belén Millán-Salcedo,2025-08-28,09:56,17:31,Contabilidad,Empleado
2909,Lourdes Aguirre Velasco,2025-08-20,09:31,17:44,Logística,Practicante
2910,Tomás Meléndez-Mariño,2025-06-30,08:39,17:35,Recursos Humanos,Practicante
2911,Ámbar Checa Aragonés,2025-08-15,10:00,17:55,Producción,Gerente
2912,Jesusa Bautista Rozas,2025-08-02,08:57,18:31,Ventas,Supervisor
2913,Casemiro Carretero Grau,2025-06-29,09:23,17:00,Recursos Humanos,Supervisor
2914,Salomón Sacristán Meléndez,2025-07-24,08:09,17:42,Logística,Supervisor
2915,Felisa Maestre Leiva,2025-06-23,08:17,18:02,Logística,Practicante
2916,León Sabater,2025-09-10,08:40,18:44,Contabilidad,Empleado
2917,Belen Gema Cordero Bueno,2025-09-15,08:27,17:52,Producción,Empleado
2918,Vanesa Colom Roura,2025-07-04,08:30,18:55,Contabilidad,Practicante
2919,Consuelo Llano Pino,2025-08-29,09:53,17:00,TI,Supervisor
2920,Josep Dan Barros Vaquero,2025-07-26,09:11,18:29,Producción,Empleado
2921,Rubén Escolano Ibáñez,2025-06-28,08:08,18:38,TI,Practicante
2922,Diego Cerro Múgica,2025-09-16,08:10,17:16,Ventas,Gerente
2923,Danilo de Casado,2025-08-13,08:58,17:11,Contabilidad,Practicante
2924,Ruperto de Ortuño,2025-08-20,08:03,17:44,Producción,Practicante
2925,Miguel Ángel Escribano-Fiol,2025-07-27,09:29,18:38,Recursos Humanos,Gerente
2926,Tomasa Zapata Feijoo,2025-07-17,08:15,18:41,Recursos Humanos,Gerente
2927,Amor Mateo Noriega,2025-07-03,08:07,17:09,TI,Supervisor
2928,Ramona Tolosa Castejón,2025-07-08,09:38,17:52,Ventas,Empleado
2929,Ezequiel Díez-Juliá,2025-07-04,09:47,17:50,Producción,Empleado
2930,Jacinta Sala Jaume,2025-08-15,09:30,18:44,Logística,Empleado
2931,Abel Teodoro Acuña Rodríguez,2025-09-13,08:44,17:36,TI,Empleado
2932,Dulce Colom Álvaro,2025-08-04,09:10,17:24,Recursos Humanos,Practicante
2933,Hortensia Carbonell Arco,2025-07-12,09:09,17:36,Recursos Humanos,Supervisor
2934,Javiera Arana,2025-09-17,09:03,17:20,Logística,Practicante
2935,Amaro Serna,2025-08-16,08:41,18:27,Ventas,Gerente
2936,Salvador Luna Carlos,2025-06-28,08:22,17:41,Ventas,Gerente
2937,Francisco Gerardo Peña Montaña,2025-08-08,09:54,18:13,Ventas,Practicante
2938,Cecilio Fuentes Marquez,2025-09-10,09:25,17:14,Contabilidad,Empleado
2939,Cruz Lladó Méndez,2025-08-18,08:02,17:51,Logística,Practicante
2940,Juan Bautista Chico Roig,2025-08-11,09:42,18:58,Recursos Humanos,Practicante
2941,Eli Sotelo Cerdá,2025-09-07,08:25,17:17,Contabilidad,Gerente
2942,Rafael de Quintero,2025-08-19,08:22,17:47,Recursos Humanos,Empleado
2943,Clímaco Isidro Manuel Tenorio,2025-08-16,08:11,18:47,Logística,Supervisor
2944,Asunción Arjona Pinedo,2025-07-09,09:32,18:42,Recursos Humanos,Gerente
2945,Yaiza Samper,2025-07-13,08:58,17:06,Recursos Humanos,Empleado
2946,Herminio Reyes Gámez,2025-08-25,08:59,18:13,Logística,Supervisor
2947,Abigaíl Sacristán Porras,2025-09-02,09:54,18:37,Ventas,Practicante
2948,Luciano Lobato-Pascual,2025-08-23,09:05,17:56,Logística,Empleado
2949,Benita Cáceres Maza,2025-09-06,09:00,18:52,TI,Supervisor
2950,Celestino Catalán Porta,2025-07-18,08:34,17:48,Logística,Gerente
2951,Maximiliano Espejo Villaverde,2025-09-15,09:23,17:15,Ventas,Supervisor
2952,Miguel Reig,2025-06-30,08:15,18:56,TI,Supervisor
2953,Íñigo Pedro-Cortina,2025-08-30,09:42,17:10,TI,Practicante
2954,Hugo Valentín Haro,2025-08-30,08:24,17:14,TI,Gerente
2955,Valeria Alsina Lucena,2025-07-17,08:03,17:40,TI,Gerente
2956,Trinidad Company Viña,2025-07-13,08:44,17:36,Logística,Supervisor
2957,Javiera de Perez,2025-08-05,09:59,18:17,Producción,Gerente
2958,Mohamed de Abella,2025-07-22,09:40,18:52,Contabilidad,Practicante
2959,Renata Dalmau-Pavón,2025-08-14,09:14,17:55,Recursos Humanos,Empleado
2960,Marina Blázquez Jódar,2025-07-11,08:07,18:37,Ventas,Gerente
2961,Horacio Duilio Peral Pedrosa,2025-06-25,08:03,17:45,Logística,Empleado
2962,Gastón Custodio Palomares Reig,2025-08-01,08:48,17:58,Contabilidad,Practicante
2963,Amado Rueda Vicente,2025-08-22,08:44,18:17,Contabilidad,Empleado
2964,Juan Luis Tadeo Bolaños Zamora,2025-08-24,08:22,17:54,Logística,Supervisor
2965,Josué Ferrando Valenciano,2025-08-26,09:55,17:16,Recursos Humanos,Supervisor
2966,Miguel Carmona,2025-08-28,08:17,18:32,Producción,Practicante
2967,Raquel Milla Guillen,2025-07-21,09:10,17:44,Contabilidad,Empleado
2968,Mariana Avilés Bernal,2025-06-28,09:22,17:20,Recursos Humanos,Gerente
2969,Godofredo Bolaños Mármol,2025-08-25,08:59,17:14,Producción,Gerente
2970,Juliana Segura Landa,2025-09-11,08:38,17:40,Recursos Humanos,Supervisor
2971,Edgardo Matas Palomares,2025-07-10,09:12,17:58,Logística,Gerente
2972,Olegario Agullo Iglesias,2025-08-04,09:19,17:15,Ventas,Practicante
2973,Gilberto Orozco,2025-06-19,09:33,17:49,Logística,Empleado
2974,Ramiro Pedraza,2025-09-02,09:02,17:59,Ventas,Empleado
2975,Pastor Plana Aguilera,2025-07-06,08:14,18:06,Contabilidad,Empleado
2976,Balduino Elorza Bautista,2025-07-25,09:11,18:35,TI,Practicante
2977,Ema Checa,2025-07-07,08:24,17:03,Contabilidad,Supervisor
2978,Tania Franco,2025-07-06,08:11,18:46,Ventas,Practicante
2979,Otilia del Salazar,2025-08-17,08:52,17:12,Producción,Empleado
2980,Manu Salmerón Correa,2025-07-02,08:12,17:29,Producción,Supervisor
2981,Prudencia Arenas Rincón,2025-08-22,08:54,17:12,Producción,Practicante
2982,Francisca Valentín Castrillo,2025-07-03,08:41,18:35,Ventas,Supervisor
2983,Baldomero Bernad-Almeida,2025-07-10,09:35,17:31,Contabilidad,Gerente
2984,Francisca Violeta Tejada Porta,2025-06-28,09:43,18:50,Ventas,Gerente
2985,Dorita Roselló Garay,2025-06-29,09:32,17:56,TI,Practicante
2986,Gil Ropero Rojas,2025-09-04,08:12,18:32,TI,Empleado
2987,Almudena Torrents Coca,2025-08-27,09:09,18:03,Ventas,Supervisor
2988,Emigdio Guardiola Alba,2025-07-14,09:57,18:31,Logística,Empleado
2989,Francisco Jose Cristian Sanchez Alcázar,2025-08-30,08:51,17:51,Producción,Gerente
2990,Fortunato del Ruiz,2025-06-26,09:48,17:25,Ventas,Supervisor
2991,Nidia Gallego Lago,2025-08-12,09:21,17:06,Logística,Supervisor
2992,Cleto Figueras,2025-09-01,09:37,17:39,Producción,Supervisor
2993,Marita de Barco,2025-06-28,09:22,17:58,TI,Empleado
2994,Clarisa Fuentes Carvajal,2025-07-18,08:51,18:58,Recursos Humanos,Supervisor
2995,Cesar Madrid Rueda,2025-06-23,08:30,18:57,Producción,Supervisor
2996,Emilio del Sala,2025-09-06,08:47,18:19,Contabilidad,Supervisor
2997,Osvaldo Patricio Piñeiro Urrutia,2025-09-01,08:09,18:41,Recursos Humanos,Empleado
2998,Mercedes Valderrama Escribano,2025-07-17,08:19,18:42,Contabilidad,Practicante
2999,Irma Modesta Clemente Cuervo,2025-08-03,08:49,18:13,Producción,Empleado
3000,Visitación Pla-Santamaria,2025-06-24,08:30,17:23,TI,Practicante
3001,Salomón Valls Caballero,2025-09-14,08:35,18:49,Contabilidad,Empleado
3002,Luna Ródenas Gomila,2025-09-03,09:30,18:33,Ventas,Practicante
3003,Reyes Barrio Sosa,2025-07-04,09:04,18:57,Logística,Practicante
3004,Herminia Casas Baena,2025-07-09,08:58,17:04,Logística,Practicante
3005,Régulo Díaz-Cerro,2025-07-15,09:20,18:42,Recursos Humanos,Supervisor
3006,Nieves Morena Llobet Conesa,2025-08-01,08:44,17:02,Recursos Humanos,Empleado
3007,Alfonso Jordá Sáenz,2025-08-15,08:50,17:21,Contabilidad,Supervisor
3008,Esther Niño Velasco,2025-07-26,09:43,18:18,Contabilidad,Empleado
3009,Omar Luna Sotelo,2025-08-27,08:26,17:04,Ventas,Supervisor
3010,Lourdes Agustín Losa,2025-07-24,09:01,18:32,TI,Practicante
3011,Conrado Jesús León Múñiz,2025-08-13,09:53,17:34,Logística,Empleado
3012,Lourdes del Macías,2025-06-28,08:37,17:51,Producción,Supervisor
3013,Olalla Sotelo Gallego,2025-07-29,08:55,17:15,Logística,Supervisor
3014,Hipólito Agustí Rosselló,2025-07-15,08:44,17:31,Contabilidad,Gerente
3015,Wálter Gordillo-Briones,2025-08-08,09:41,18:27,TI,Gerente
3016,Irma Verdú,2025-09-02,08:46,18:42,Producción,Practicante
3017,Azahar Guardiola Corominas,2025-06-26,08:49,17:08,Logística,Practicante
3018,Roldán Portillo-López,2025-07-16,09:40,18:00,Recursos Humanos,Supervisor
3019,Juan Antonio Vazquez Perera,2025-09-10,08:55,18:02,Logística,Gerente
3020,Octavia Aliaga Pellicer,2025-06-19,09:47,18:53,TI,Gerente
3021,Calixto Prat-Vigil,2025-08-10,09:20,18:39,Producción,Practicante
3022,Elvira Castellanos-Balaguer,2025-08-31,09:13,18:13,Ventas,Supervisor
3023,Gonzalo Cabrera Calderón,2025-07-25,09:50,18:03,Ventas,Gerente
3024,Cristian Guillén-Cabrera,2025-07-10,09:22,17:02,TI,Gerente
3025,Heraclio Peinado Palomo,2025-09-09,08:05,17:28,Recursos Humanos,Empleado
3026,Marcelino Granados Arroyo,2025-06-28,09:46,17:54,Recursos Humanos,Empleado
3027,Apolinar Carpio Blázquez,2025-09-13,09:44,17:56,Recursos Humanos,Empleado
3028,Virgilio Alfonso Salmerón,2025-07-26,08:55,17:40,Logística,Supervisor
3029,Fortunato Barba Blázquez,2025-08-05,08:00,17:00,Logística,Gerente
3030,Celia de Benavente,2025-09-15,09:28,17:01,Recursos Humanos,Empleado
3031,Montserrat Martí Duarte,2025-06-21,09:18,18:35,Ventas,Practicante
3032,Fanny Pascuala Escalona Alfonso,2025-07-02,08:38,18:17,Logística,Supervisor
3033,Begoña Cervantes,2025-08-29,09:07,18:33,Ventas,Practicante
3034,María Belén Zabaleta Jover,2025-07-31,08:36,17:50,Logística,Empleado
3035,Clementina Pol-Galvez,2025-09-06,09:50,18:22,Contabilidad,Empleado
3036,Maite Gimeno-Cuervo,2025-07-15,09:26,17:21,Contabilidad,Gerente
3037,Ana Belén Fernandez Peinado,2025-08-31,08:10,18:10,Recursos Humanos,Practicante
3038,Marcia Maza Benet,2025-08-26,09:22,18:39,Logística,Empleado
3039,Teófilo Iñiguez Guitart,2025-08-05,08:25,17:41,TI,Gerente
3040,Clara Samanta Montes Moraleda,2025-09-10,08:44,18:46,Recursos Humanos,Practicante
3041,Fabiana Eva Contreras Tovar,2025-06-24,08:52,18:42,Recursos Humanos,Empleado
3042,Olivia Guardiola,2025-08-08,09:03,17:37,Ventas,Gerente
3043,Concepción Villalonga Belmonte,2025-08-05,10:00,18:47,TI,Supervisor
3044,Jose Angel del Montaña,2025-07-10,09:22,18:19,Recursos Humanos,Practicante
3045,Olga Lastra-Solano,2025-06-20,09:40,17:47,Producción,Supervisor
3046,Ainara Múgica Tamayo,2025-09-15,08:05,17:52,Contabilidad,Supervisor
3047,Bernardino Checa Riba,2025-08-27,08:23,18:46,Contabilidad,Supervisor
3048,Fermín Reina-Portillo,2025-07-22,09:26,17:07,Logística,Empleado
3049,Sara Escalona Español,2025-08-18,08:28,18:53,TI,Practicante
3050,Tristán Rico Romero,2025-08-22,08:05,18:55,TI,Practicante
3051,Marc Nevado,2025-07-29,09:33,17:14,Contabilidad,Gerente
3052,Dolores Solera Escamilla,2025-07-01,09:36,18:03,Recursos Humanos,Gerente
3053,Nico Vargas Roca,2025-08-04,09:58,17:24,Contabilidad,Empleado
3054,Angelina del Acedo,2025-09-11,08:14,17:13,Recursos Humanos,Empleado
3055,Odalys Casanova Mendoza,2025-06-19,09:43,17:35,Ventas,Empleado
3056,Santiago Blanco Alcázar,2025-06-30,09:16,18:08,Recursos Humanos,Gerente
3057,María Jesús Belmonte Peralta,2025-06-24,09:45,17:40,Logística,Practicante
3058,Dorita de Araujo,2025-06-28,09:08,17:57,Recursos Humanos,Supervisor
3059,Gisela de Canals,2025-09-13,08:33,17:02,Recursos Humanos,Supervisor
3060,Genoveva de Torrecilla,2025-09-16,09:11,17:32,TI,Practicante
3061,Zaida Jordán Galvez,2025-07-23,09:57,18:56,Logística,Gerente
3062,Silvia Haro Camps,2025-09-09,09:37,17:16,Contabilidad,Supervisor
3063,Corona del Tello,2025-08-28,09:09,17:58,Contabilidad,Practicante
3064,Valeria Huguet Romero,2025-08-26,09:39,18:53,Ventas,Supervisor
3065,Jose Luis de Amaya,2025-08-27,08:53,18:00,Recursos Humanos,Practicante
3066,Olivia Escudero Giménez,2025-09-05,09:15,18:22,Producción,Gerente
3067,Valentín Zapata Mendoza,2025-08-03,09:20,17:14,Ventas,Gerente
3068,Pío Borrell-Toro,2025-07-18,08:50,18:37,Recursos Humanos,Supervisor
3069,Florencia Doménech Rosado,2025-09-07,09:01,17:16,Recursos Humanos,Supervisor
3070,Gisela Miró-Caparrós,2025-06-19,09:34,18:05,Contabilidad,Practicante
3071,Evangelina Amarilis Almansa Arias,2025-08-19,08:08,18:38,Recursos Humanos,Gerente
3072,Wálter Verdú Iglesia,2025-09-15,08:21,18:09,Recursos Humanos,Empleado
3073,Candelario Pepe Mena Sáenz,2025-07-08,08:22,17:55,TI,Practicante
3074,Daniel Romero Carro,2025-06-27,09:25,18:13,TI,Gerente
3075,Pepita Flor Ropero Artigas,2025-08-02,08:41,18:26,Ventas,Gerente
3076,Felipe Bilbao-Cabello,2025-07-03,08:39,17:41,Producción,Supervisor
3077,Esther Cabañas Godoy,2025-07-10,08:50,18:12,Recursos Humanos,Supervisor
3078,Noemí Barragán,2025-08-11,09:10,18:42,Ventas,Practicante
3079,Apolinar Vilanova Rincón,2025-07-25,08:58,18:09,Producción,Empleado
3080,Evangelina Cortina,2025-09-06,08:15,17:09,Ventas,Gerente
3081,Emilio Gras Buendía,2025-09-13,08:59,18:19,Logística,Gerente
3082,Onofre Flores,2025-08-27,09:34,18:56,Logística,Practicante
3083,Marino Gracia Mena,2025-07-21,08:42,18:34,Ventas,Supervisor
3084,Trinidad Oller-Alberto,2025-08-13,08:02,18:38,Logística,Gerente
3085,Xavier Malo,2025-07-29,09:54,17:34,TI,Supervisor
3086,Alba de Lledó,2025-07-15,08:15,18:27,Producción,Practicante
3087,Manuel Portillo Vicente,2025-07-02,08:44,18:44,Contabilidad,Practicante
3088,Josué de Cal,2025-07-03,09:11,17:18,Logística,Practicante
3089,Luisa Rosell Alegre,2025-06-25,08:06,18:59,Recursos Humanos,Practicante
3090,Lourdes Fabregat Tamarit,2025-07-06,08:52,18:50,Producción,Gerente
3091,Leocadio Valcárcel Cueto,2025-09-09,08:21,17:42,TI,Empleado
3092,Jose Miguel Mariscal Escamilla,2025-08-26,08:48,18:08,Contabilidad,Gerente
3093,Chucho Ferrer,2025-08-19,09:52,17:56,TI,Practicante
3094,Felicidad Hierro Yuste,2025-08-10,09:53,18:19,TI,Gerente
3095,Hilario Alvarado-Vives,2025-09-01,08:07,18:07,Ventas,Gerente
3096,Marita Solana Porras,2025-08-28,09:42,17:16,Recursos Humanos,Gerente
3097,Clara Cantero Simó,2025-08-18,09:30,19:00,Producción,Practicante
3098,Santos Mayol Aznar,2025-07-21,09:36,19:00,Producción,Practicante
3099,Moreno Bayo Castell,2025-08-12,09:33,17:27,Recursos Humanos,Practicante
3100,Nydia Torrents Nuñez,2025-07-10,08:38,18:25,TI,Gerente
3101,Loida Crespo Real,2025-08-11,09:48,17:10,Logística,Empleado
3102,Gilberto Novoa-Ribera,2025-09-12,09:22,17:33,Logística,Supervisor
3103,Otilia Jover Lerma,2025-08-23,08:32,17:15,Contabilidad,Practicante
3104,Mireia Comas,2025-08-20,09:05,18:33,TI,Gerente
3105,Claudio Gordillo Bertrán,2025-07-09,09:04,18:11,Recursos Humanos,Empleado
3106,Edelmira Rivas Montalbán,2025-07-22,09:26,18:38,Producción,Gerente
3107,Graciano Pont Porta,2025-08-17,08:09,17:48,Recursos Humanos,Practicante
3108,Amanda Edelmira Terrón Vizcaíno,2025-08-18,09:06,18:00,Contabilidad,Practicante
3109,Emiliana de Trillo,2025-08-15,09:12,17:50,TI,Empleado
3110,Encarnación Uribe Rocha,2025-07-14,08:42,17:36,Ventas,Practicante
3111,Amílcar León Cisneros,2025-08-02,09:11,18:58,Ventas,Supervisor
3112,Adrián Carlos Caballero,2025-09-12,09:40,17:12,Contabilidad,Practicante
3113,Selena Coca Carranza,2025-07-18,09:23,17:41,Producción,Gerente
3114,Moreno Luís Carnero,2025-07-22,08:57,18:07,Ventas,Supervisor
3115,Candelaria Casanovas Villalba,2025-06-21,08:54,18:55,TI,Practicante
3116,Ciro Dueñas,2025-08-07,09:10,18:50,TI,Empleado
3117,Andrés Varela Tur,2025-07-24,08:38,18:45,Recursos Humanos,Practicante
3118,Imelda Montes Martínez,2025-09-10,09:27,17:52,Ventas,Practicante
3119,Esperanza Castrillo Frutos,2025-09-09,09:39,18:26,TI,Supervisor
3120,Mario Vallejo-Carmona,2025-07-20,09:21,17:51,Logística,Practicante
3121,Susana Aguirre Guillen,2025-06-19,08:02,17:55,Recursos Humanos,Empleado
3122,Evelia Concha Peña Vila,2025-07-11,08:06,18:30,Contabilidad,Empleado
3123,Susana Azorin-Aller,2025-06-30,08:14,18:20,Contabilidad,Empleado
3124,Andrea Camps-Carretero,2025-07-17,08:41,18:36,Recursos Humanos,Supervisor
3125,Ceferino de Gárate,2025-07-15,08:56,17:23,Ventas,Supervisor
3126,Melisa Mercader Canals,2025-06-25,08:19,18:28,Recursos Humanos,Empleado
3127,Mirta Sáenz Mas,2025-07-20,08:08,17:25,Producción,Empleado
3128,Marisol Aguiló Porras,2025-08-25,08:12,18:41,Ventas,Gerente
3129,Juan Carlos Valverde Águila,2025-06-28,09:29,17:40,TI,Gerente
3130,Cloe Marí Paniagua,2025-08-15,09:28,18:43,Producción,Practicante
3131,Jorge Santos Landa Gutierrez,2025-07-30,08:28,17:50,Logística,Gerente
3132,Felicia Aramburu Salvà,2025-09-01,09:19,17:05,TI,Empleado
3133,Maricela Alcázar Ros,2025-08-31,09:02,18:54,Ventas,Practicante
3134,Felicia de Blazquez,2025-09-16,09:06,17:49,Ventas,Gerente
3135,Juan Carlos Lasa-Valero,2025-09-01,08:12,17:23,Producción,Practicante
3136,Apolinar Lozano Lillo,2025-08-18,08:28,17:53,TI,Supervisor
3137,Carolina Lledó-Benavente,2025-08-29,09:30,18:57,Recursos Humanos,Supervisor
3138,Inés Álamo Ariño,2025-08-29,09:53,18:11,Ventas,Empleado
3139,Horacio Cabrera Castro,2025-06-29,09:15,17:55,Recursos Humanos,Supervisor
3140,Mario Franco-Cózar,2025-08-14,08:58,17:53,Recursos Humanos,Empleado
3141,Lope Quesada-Sureda,2025-06-27,09:47,17:42,TI,Empleado
3142,Macarena de Barros,2025-06-27,09:04,18:05,TI,Practicante
3143,María Fernanda Marí Pinilla,2025-08-05,08:55,18:58,Recursos Humanos,Supervisor
3144,Victor Manuel Pastor Morera,2025-07-18,08:30,18:42,Logística,Empleado
3145,Clara Ortega Lloret,2025-08-26,09:12,17:10,Logística,Empleado
3146,Damián Arroyo Escudero,2025-09-17,08:35,17:42,Producción,Gerente
3147,Angélica Ureña,2025-08-23,08:12,17:24,Ventas,Gerente
3148,Reyna Alemán Tolosa,2025-08-24,09:21,17:48,Contabilidad,Gerente
3149,Milagros Gil Mulet,2025-06-20,08:05,17:21,Ventas,Empleado
3150,Lupe Pavón Pardo,2025-08-12,09:24,17:22,Contabilidad,Practicante
3151,Plácido del Castellanos,2025-09-15,08:00,17:40,Producción,Empleado
3152,Lucio Diaz Castejón,2025-07-14,08:40,17:06,Producción,Gerente
3153,Pablo Lucena Expósito,2025-09-05,09:16,18:06,Ventas,Practicante
